DATAFLOW,LAST UPDATE,freq,leg_form,farmtype,so_eur,crops,uaarea,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Luxembourg,2013,20,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Luxembourg,2016,20,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Luxembourg,2020,50,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Latvia,2010,320,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Latvia,2013,1080,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Latvia,2016,290,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Latvia,2020,1720,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Malta,2010,340,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Malta,2013,360,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Malta,2016,220,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Malta,2020,290,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Netherlands,2010,1700,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Netherlands,2013,1690,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Netherlands,2016,1320,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Netherlands,2020,1360,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Poland,2010,7960,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Poland,2013,7450,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Poland,2016,5540,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Poland,2020,4190,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Portugal,2010,1400,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Portugal,2013,840,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Portugal,2016,1250,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Portugal,2020,4040,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Romania,2010,134710,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Romania,2013,65890,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Romania,2016,79840,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Romania,2020,45570,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Sweden,2010,550,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Sweden,2013,590,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Sweden,2016,610,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Sweden,2020,520,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Slovenia,2010,190,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Slovenia,2013,100,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Slovenia,2016,80,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Slovenia,2020,860,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Slovakia,2010,740,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Slovakia,2013,1520,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Slovakia,2016,1750,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Zero ha,Holding,Slovakia,2020,1660,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Austria,2010,471340,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Austria,2013,437650,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Austria,2016,390890,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Austria,2020,371350,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Belgium,2010,98990,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Belgium,2013,99700,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Belgium,2016,95430,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Belgium,2020,92240,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Bulgaria,2010,92450,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Bulgaria,2013,92980,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Bulgaria,2016,101400,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Bulgaria,2020,139370,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Cyprus,2010,13980,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Cyprus,2013,12240,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Cyprus,2016,13860,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Cyprus,2020,14080,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Czechia,2010,55590,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Czechia,2013,64040,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Czechia,2016,62240,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Czechia,2020,60720,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Germany,2010,945800,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Germany,2013,886190,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Germany,2016,855170,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Germany,2020,781040,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Denmark,2010,112080,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Denmark,2013,98500,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Denmark,2016,89490,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Denmark,2020,78550,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Estonia,2010,48690,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Estonia,2013,47540,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Estonia,2016,37930,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Estonia,2020,32050,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Greece,2010,622390,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Greece,2013,616800,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Greece,2016,563420,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Greece,2020,508680,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Spain,2010,1558920,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Spain,2013,1543320,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Spain,2016,1559680,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Spain,2020,1468390,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Finland,2010,200260,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Finland,2013,163570,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Finland,2016,147620,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Finland,2020,129780,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,France,2010,718070,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,France,2013,636720,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,France,2016,582380,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,France,2020,530560,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Croatia,2010,191450,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Croatia,2013,174560,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Croatia,2016,128230,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Croatia,2020,139260,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Hungary,2010,268840,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Hungary,2013,280500,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Hungary,2016,279090,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Hungary,2020,270500,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Ireland,2010,514050,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Ireland,2013,510140,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Ireland,2016,498950,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Ireland,2020,457060,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Italy,2010,1663480,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Italy,2013,1586340,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Italy,2016,1666270,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Italy,2020,1517800,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Lithuania,2010,296010,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Lithuania,2013,279900,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Lithuania,2016,269920,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Lithuania,2020,238950,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Luxembourg,2010,2450,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Luxembourg,2013,2410,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Luxembourg,2016,2260,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Luxembourg,2020,2200,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Latvia,2010,242980,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Latvia,2013,219630,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Latvia,2016,203340,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Latvia,2020,138460,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Malta,2010,460,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Malta,2013,490,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Malta,2016,420,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Malta,2020,500,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Netherlands,2010,156970,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Netherlands,2013,146110,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Netherlands,2016,125990,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Netherlands,2020,117850,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Poland,2010,3010790,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Poland,2013,2882140,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Poland,2016,2782290,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Poland,2020,2658640,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Portugal,2010,262130,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Portugal,2013,255860,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Portugal,2016,263900,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Portugal,2020,262800,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Romania,2010,571390,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Romania,2013,653930,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Romania,2016,665610,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Romania,2020,763090,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Sweden,2010,203060,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Sweden,2013,195200,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Sweden,2016,183360,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Sweden,2020,168050,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Slovenia,2010,113120,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Slovenia,2013,111340,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Slovenia,2016,112480,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Slovenia,2020,108340,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Slovakia,2010,22860,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Slovakia,2013,32370,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Slovakia,2016,35330,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Hectare,Slovakia,2020,34570,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Holding,Austria,2010,32590,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Holding,Austria,2013,30290,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Holding,Austria,2016,27130,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Holding,Austria,2020,25480,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Holding,Belgium,2010,6800,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Holding,Belgium,2013,6840,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Holding,Belgium,2016,6530,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Holding,Belgium,2020,6310,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Holding,Bulgaria,2010,6820,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Holding,Bulgaria,2013,6780,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Holding,Bulgaria,2016,7100,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Holding,Bulgaria,2020,9810,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Holding,Cyprus,2010,1010,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 10 to 19.9 ha,Holding,Cyprus,2013,900,,
