DATAFLOW,LAST UPDATE,freq,indic_em,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Italy,2019,12879,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Italy,2020,12541,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Italy,2021,12559,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Italy,2022,12884,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Italy,2023,13095,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Lithuania,2009,616,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Lithuania,2010,579,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Lithuania,2011,590,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Lithuania,2012,603,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Lithuania,2013,620,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Lithuania,2014,632,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Lithuania,2015,637,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Lithuania,2016,643,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Lithuania,2017,636,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Lithuania,2018,654,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Lithuania,2019,656,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Lithuania,2020,650,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Lithuania,2021,660,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Lithuania,2022,664,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Lithuania,2023,685,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Luxembourg,2009,122,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Luxembourg,2010,124,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Luxembourg,2011,126,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Luxembourg,2012,130,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Luxembourg,2013,132,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Luxembourg,2014,134,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Luxembourg,2015,140,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Luxembourg,2016,142,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Luxembourg,2017,145,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Luxembourg,2018,149,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Luxembourg,2019,155,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Luxembourg,2020,155,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Luxembourg,2021,162,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Luxembourg,2022,164,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Luxembourg,2023,170,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Latvia,2009,418,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Latvia,2010,391,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Latvia,2011,405,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Latvia,2012,416,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Latvia,2013,427,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Latvia,2014,426,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Latvia,2015,431,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Latvia,2016,424,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Latvia,2017,427,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Latvia,2018,434,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Latvia,2019,433,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Latvia,2020,424,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Latvia,2021,414,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Latvia,2022,417,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Latvia,2023,416,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Malta,2009,104,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Malta,2010,105,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Malta,2011,106,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Malta,2012,107,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Malta,2013,110,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Malta,2014,113,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Malta,2015,118,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Malta,2016,123,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Malta,2017,129,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Malta,2018,138,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Malta,2019,148,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Malta,2020,151,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Malta,2021,153,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Malta,2022,161,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Malta,2023,175,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Netherlands,2009,4539,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Netherlands,2010,4467,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Netherlands,2011,4445,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Netherlands,2012,4444,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Netherlands,2013,4392,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Netherlands,2014,4373,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Netherlands,2015,4404,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Netherlands,2016,4451,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Netherlands,2017,4517,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Netherlands,2018,4592,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Netherlands,2019,4653,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Netherlands,2020,4642,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Netherlands,2021,4704,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Netherlands,2022,4841,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Netherlands,2023,4911,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Poland,2009,8251,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Poland,2010,8115,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Poland,2011,8197,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Poland,2012,8226,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Poland,2013,8236,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Poland,2014,8384,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Poland,2015,8481,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Poland,2016,8568,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Poland,2017,8704,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Poland,2018,8731,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Poland,2019,9022,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Poland,2020,9017,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Poland,2021,9150,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Poland,2022,9120,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Poland,2023,9090,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Portugal,2009,2338,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Portugal,2010,2290,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Portugal,2011,2237,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Portugal,2012,2101,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Portugal,2013,2048,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Portugal,2014,2112,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Portugal,2015,2143,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Portugal,2016,2178,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Portugal,2017,2265,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Portugal,2018,2313,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Portugal,2019,2336,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Portugal,2020,2273,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Portugal,2021,2319,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Portugal,2022,2385,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Portugal,2023,2428,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Romania,2009,4310,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Romania,2010,4154,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Romania,2011,4086,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Romania,2012,4135,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Romania,2013,4137,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Romania,2014,4202,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Romania,2015,4261,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Romania,2016,4278,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Romania,2017,4357,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Romania,2018,4420,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Romania,2019,4464,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Romania,2020,4418,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Romania,2021,4466,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Romania,2022,4446,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Romania,2023,4361,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Sweden,2005,2212,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Sweden,2006,2264,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Sweden,2007,2317,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Sweden,2008,2340,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Sweden,2009,2274,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Sweden,2010,2295,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Sweden,2011,2339,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Sweden,2012,2333,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Sweden,2013,2355,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Sweden,2014,2373,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Sweden,2015,2401,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Sweden,2016,2439,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Sweden,2017,2495,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Sweden,2018,2537,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Sweden,2019,2563,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Sweden,2020,2525,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Sweden,2021,2542,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Sweden,2022,2630,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Sweden,2023,2645,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovenia,2009,512,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovenia,2010,503,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovenia,2011,490,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovenia,2012,486,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovenia,2013,480,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovenia,2014,482,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovenia,2015,487,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovenia,2016,480,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovenia,2017,501,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovenia,2018,514,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovenia,2019,519,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovenia,2020,516,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovenia,2021,517,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovenia,2022,524,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovenia,2023,527,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovakia,2009,1313,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovakia,2010,1271,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovakia,2011,1278,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovakia,2012,1289,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovakia,2013,1281,,
