DATAFLOW,LAST UPDATE,freq,incgrp,building,deg_urb,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2009,40.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2010,39.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2011,40.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2012,41.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2013,40.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2014,41.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2015,47.3,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2016,41,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2017,41.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2018,41.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2019,47.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2020,46.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2021,45.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2022,46.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2023,46.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2005,0,u,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2006,0,u,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2007,0,u,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2008,0,u,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2009,0,u,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2010,0,u,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2011,0,u,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2012,10.3,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2013,9.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2014,10.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2015,0.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2016,2.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2017,2.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2018,2.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2019,2.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2020,13,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2021,13.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2022,13.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2023,15.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2003,32.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2004,32.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2005,32.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2006,32,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2007,32,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2008,31.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2009,31.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2010,33.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2011,34.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2012,37.8,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2013,38,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2014,36.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2015,38.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2016,36.4,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2017,38.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2018,43.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2019,43.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2020,48,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2021,47.2,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2022,47.4,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2023,48.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2005,1.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2006,2.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2007,1.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2008,3.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2009,2.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2010,2.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2011,2.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2012,8,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2013,8.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2014,9.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2015,10.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2016,19.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2017,19.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2018,19.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2019,19.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2020,18.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2021,22,u,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2024,21.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2005,9.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2006,9.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2007,10.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2008,10.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2009,10.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2010,10.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2011,10.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2012,11,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2013,10.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2014,10.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2015,10.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2016,9.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2017,9.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2018,10,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2019,10.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2020,11.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2021,47.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2022,49.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2023,49.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2005,32.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2006,33.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2007,34.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2008,35.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2009,34.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2010,33.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2011,32,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2012,38,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2013,38.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2014,40.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2015,40,p,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2016,35,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2017,34.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2018,33,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2019,33.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2020,33.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2021,33.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2022,32.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2023,32.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2005,12.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2006,13.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2007,13.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2008,14.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2009,14.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2010,14.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2011,15.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2012,24.5,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2013,24.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2014,24.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2015,24.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2016,24.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2017,24.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2018,24.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2019,23.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2020,24.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2021,28.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2022,28.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2023,23.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2004,31.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2005,31.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2006,31.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2007,31.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2008,31.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2009,31.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2010,32.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2011,33,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2012,28.6,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2013,27.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2014,28.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2015,29.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2016,29.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2017,30.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2018,29.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2019,29.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2020,30.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2021,29.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2022,30.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2023,30.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Romania,2007,0.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Romania,2008,1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Romania,2009,1.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Romania,2010,1.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Romania,2011,1.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Romania,2012,22.9,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Romania,2013,23.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Romania,2014,17.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Romania,2015,23.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Romania,2016,24.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Romania,2017,24.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Romania,2018,25.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Romania,2019,27.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Romania,2020,27.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Romania,2021,28.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Romania,2022,27.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Romania,2023,27.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2004,14.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2005,13.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2006,15.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2007,14.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2008,13.9,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2009,16.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2010,16.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2011,16.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2012,16.9,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2013,30.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2014,36.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2015,36.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2016,35.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2017,40,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2018,40.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2019,40.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2020,41.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2021,40.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2022,40.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2023,40.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Slovenia,2005,30.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Slovenia,2006,31.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Slovenia,2007,34,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Slovenia,2008,35.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Slovenia,2009,37.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Slovenia,2010,37.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Slovenia,2011,36.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Slovenia,2012,37.4,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Slovenia,2013,37.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Slovenia,2014,36.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Slovenia,2015,32.8,,
